9644,148,Celeribacter_phage_P12053L
7955,148,Cellulophaga_phage_phi10:1
7965,148,Cellulophaga_phage_phi12:1
7959,148,Cellulophaga_phage_phi12:2
7951,148,Cellulophaga_phage_phi12a:1
7953,148,Cellulophaga_phage_phi13:2
7948,148,Cellulophaga_phage_phi14:2
7961,148,Cellulophaga_phage_phi17:1
7958,148,Cellulophaga_phage_phi17:2
7966,148,Cellulophaga_phage_phi18:1
7962,148,Cellulophaga_phage_phi18:3
7957,148,Cellulophaga_phage_phi19:1
7967,148,Cellulophaga_phage_phi19:3
7960,148,Cellulophaga_phage_phi38:1
7952,148,Cellulophaga_phage_phi39:1
7968,148,Cellulophaga_phage_phi4:1
7956,148,Cellulophaga_phage_phi46:1
7964,148,Cellulophaga_phage_phi46:3
7963,148,Cellulophaga_phage_phi48:2
7543,148,Chlamydia_phage_2
9486,148,Chlamydia_phage_4
8394,148,Chlamydia_virus_Chp1
8534,148,Citrobacter_phage_CR44b
8571,148,Citrobacter_phage_CR8
6782,148,Citrobacter_phage_CVT22
7797,148,Citrobacter_phage_IME-CF2
7768,148,Citrobacter_phage_Margaery
7765,148,Citrobacter_phage_Merlin
7006,148,Citrobacter_phage_Michonne
8201,148,Citrobacter_phage_Moogle
8142,148,Citrobacter_phage_Moon
7764,148,Citrobacter_phage_phiCFP-1
7190,148,Citrobacter_phage_SH1
7157,148,Citrobacter_phage_SH2
7300,148,Citrobacter_phage_SH3
7244,148,Citrobacter_phage_SH4
8077,148,Citrobacter_virus_Stevie
9254,148,Clavibacter_phage_CMP1
8547,148,Clavibacter_phage_CN1A
9460,148,Clostridium_phage_c-st
9048,148,Clostridium_phage_phi24R
9618,148,Clostridium_phage_phi3626
8990,148,Clostridium_phage_phi8074-B1
7752,148,Clostridium_phage_phiCD111
7750,148,Clostridium_phage_phiCD146
6825,148,Clostridium_phage_phiCD211
9175,148,Clostridium_phage_phiCD38-2
7751,148,Clostridium_phage_phiCD481-1
7755,148,Clostridium_phage_phiCD505
7754,148,Clostridium_phage_phiCD506
9209,148,Clostridium_phage_phiCD6356
7605,148,Clostridium_phage_phiCDHM13
9070,148,Clostridium_phage_phiCP13O
9077,148,Clostridium_phage_phiCP26F
9056,148,Clostridium_phage_phiCP34O
9235,148,Clostridium_phage_phiCP39-O
9299,148,Clostridium_phage_phiCP7R
9295,148,Clostridium_phage_phiCPV4
7361,148,Clostridium_phage_phiCT19406A
7363,148,Clostridium_phage_phiCT19406B
7759,148,Clostridium_phage_phiCT19406C
7762,148,Clostridium_phage_phiCT453A
7760,148,Clostridium_phage_phiCT453B
7756,148,Clostridium_phage_phiCT9441A
7312,148,Clostridium_phage_phiCTC2A
7310,148,Clostridium_phage_phiCTC2B
7753,148,Clostridium_phage_phiMMP01
9120,148,Clostridium_phage_phiMMP02
7749,148,Clostridium_phage_phiMMP03
9119,148,Clostridium_phage_phiMMP04
9303,148,Clostridium_phage_PhiS63
8754,148,Clostridium_phage_phiSM101
9294,148,Clostridium_phage_phiZP2
8843,148,Clostridium_phage_vB_CpeS-CP51
9370,148,Clostridium_virus_phiC2
9446,148,Clostridium_virus_phiCD119
9232,148,Clostridium_virus_phiCD27
4933,148,Corynebacterium_phage_C3PO
5057,148,Corynebacterium_phage_Cruella
5083,148,Corynebacterium_phage_Darwin
5185,148,Corynebacterium_phage_EmiRose
5596,148,Corynebacterium_phage_Kimchi1738
9338,148,Corynebacterium_phage_P1201
6028,148,Corynebacterium_phage_PeteyPab
6146,148,Corynebacterium_phage_PotatoChip
6150,148,Corynebacterium_phage_Poushou
6680,148,Corynebacterium_phage_Zion
9650,148,Croceibacter_phage_P2559S
7473,148,Croceibacter_phage_P2559Y
9301,148,Cronobacter_phage_CR3
7464,148,Cronobacter_phage_CR5
8587,148,Cronobacter_phage_CR8
8674,148,Cronobacter_phage_CR9
7607,148,Cronobacter_phage_Dev2
8987,148,Cronobacter_phage_ENT39118
