,acc_bact,design_phage,id_bact,id_phage,interaction_id_old_db
28,NC_018289.1,Mycobacterium_phage_Adonis,5859,1989,9402
29,NC_018289.1,Mycobacterium_phage_Adzzy,5859,5328,9403
30,NC_018289.1,Mycobacterium_phage_Aeneas,5859,5329,9404
31,NZ_CP016594.1,Gordonia_phage_Affeca,1869,1990,9405
32,NC_018289.1,Mycobacterium_phage_AFIS,5859,1991,9406
33,NZ_CP016594.1,Gordonia_phage_Agatha,1869,1992,9407
34,NC_018289.1,Mycobacterium_phage_AgentM,5859,484,9408
35,NC_018289.1,Mycobacterium_phage_Aggie,5859,1993,9409
36,NC_018289.1,Mycobacterium_phage_Aglet,5859,487,9410
37,NC_018289.1,Mycobacterium_phage_AgronaGT15,5859,1994,9411
38,NZ_CP016594.1,Gordonia_phage_Ailee,1869,6258,9412
39,NC_018289.1,Mycobacterium_phage_Airmid,5859,1995,9413
40,NC_018289.1,Mycobacterium_phage_Akoma,5859,5330,9414
41,NZ_CP016594.1,Gordonia_phage_AlainaMarie,1869,1996,9415
42,NC_018289.1,Mycobacterium_phage_AlanGrant,5859,1997,9416
43,NC_018289.1,Mycobacterium_phage_Albee,5859,1999,9424
44,NC_018289.1,Mycobacterium_phage_Alexphander,5859,2000,9425
45,NC_018289.1,Mycobacterium_phage_Alice,5859,2001,9426
46,NC_018289.1,Mycobacterium_phage_AlishaPH,5859,2002,9427
47,NC_018289.1,Mycobacterium_phage_Aliter,5859,2003,9428
48,NC_018289.1,Mycobacterium_phage_AlleyCat,5859,2004,9429
49,NC_018289.1,Mycobacterium_phage_Alma,5859,2005,9430
50,NC_018289.1,Mycobacterium_phage_Alsfro,5859,5331,9438
51,NC_018289.1,Mycobacterium_phage_AltPhacts,5859,2007,9439
52,NC_018289.1,Mycobacterium_phage_Altwerkus,5859,2008,9440
53,NC_018289.1,Mycobacterium_phage_Alvin,5859,5332,9441
54,NC_018750.1,Streptomyces_phage_Amela,126,5333,9442
55,NC_018289.1,Mycobacterium_phage_Amelie,5859,2009,9443
56,NC_018289.1,Mycobacterium_phage_Amgine,5859,2010,9444
57,NZ_CP014196.1,Arthrobacter_phage_Amigo,153,2011,9445
58,NC_018289.1,Mycobacterium_phage_Amohnition,5859,2012,9446
59,NZ_CP016594.1,Gordonia_phage_Anamika,1869,2013,9447
60,NZ_CP014196.1,Arthrobacter_phage_Anansi,153,2014,9448
61,NC_018289.1,Mycobacterium_phage_Anaya,5859,2016,9452
62,NC_018289.1,Mycobacterium_phage_Andies,5859,2017,9453
63,NC_018289.1,Mycobacterium_phage_Angel,5859,5334,9454
64,NC_018289.1,Mycobacterium_phage_Angelica,5859,2018,9455
65,NZ_CP016594.1,Gordonia_phage_Angelicage,1869,2019,9456
66,NZ_CP016594.1,Gordonia_phage_Angelique,1869,2020,9457
67,NC_018289.1,Mycobacterium_phage_Anglerfish,5859,2021,9458
68,NC_018289.1,Mycobacterium_phage_AnnaL29,5859,5335,9467
69,NC_018289.1,Mycobacterium_phage_Annihilator,5859,2024,9468
70,NC_018289.1,Mycobacterium_phage_Annyong,5859,2025,9469
71,NZ_CP016594.1,Gordonia_phage_Anon,1869,2026,9470
72,NC_018289.1,Mycobacterium_phage_Anselm,5859,2027,9471
73,NZ_CP016594.1,Gordonia_phage_Antonio,1869,2028,9472
74,NC_018289.1,Mycobacterium_phage_Anubis,5859,5336,9473
75,NZ_CP016594.1,Gordonia_phage_Aphelion,1869,2029,9474
76,NC_018289.1,Mycobacterium_phage_Apizium,5859,5337,9475
77,NC_018289.1,Mycobacterium_phage_Apocalypse,5859,2030,9476
78,NC_018289.1,Mycobacterium_phage_Appletree2,5859,2032,9484
79,NZ_CP016594.1,Gordonia_phage_Apricot,1869,2033,9485
80,NZ_JNHS00000000.1,Propionibacterium_phage_Aquarius,5731,2034,9486
81,NC_018289.1,Mycobacterium_phage_Aragog,5859,2035,9487
82,NC_018289.1,Mycobacterium_phage_Arbiter,5859,2036,9488
83,NZ_CP014196.1,Arthrobacter_phage_Arcadia,153,2037,9489
84,NC_018289.1,Mycobacterium_phage_Arcanine,5859,2038,9490
85,NC_018289.1,Mycobacterium_phage_ArcherNM,5859,5338,9491
86,NC_018289.1,Mycobacterium_phage_ArcherS7,5859,5339,9492
87,NC_018289.1,Mycobacterium_phage_Archetta,5859,2039,9493
88,NC_018289.1,Mycobacterium_phage_Archie,5859,5340,9494
89,NC_018289.1,Mycobacterium_phage_ArcusAngelus,5859,2040,9495
90,NC_018289.1,Mycobacterium_phage_Ardmore,5859,2041,9496
91,NC_018289.1,Mycobacterium_phage_Ares,5859,2042,9497
92,NC_018289.1,Mycobacterium_phage_Arib1,5859,2043,9498
93,NC_018289.1,Mycobacterium_phage_Ariel,5859,5341,9499
94,NC_018289.1,Mycobacterium_phage_Aroostook,5859,2044,9500
95,NC_018289.1,Mycobacterium_phage_Artemis2UCLA,5859,5342,9501
96,NC_018289.1,Mycobacterium_phage_Arturo,5859,2045,9502
97,NZ_CP016594.1,Gordonia_phage_Asapag,1869,2048,9533
98,NZ_CP016594.1,Gordonia_phage_Ashertheman,1869,2050,9535
99,NC_018289.1,Mycobacterium_phage_Ashraf,5859,2051,9536
100,NC_018289.1,Mycobacterium_phage_Asriel,5859,2052,9537
101,NC_018289.1,Mycobacterium_phage_Astraea,5859,5343,9539
102,NC_018289.1,Mycobacterium_phage_Astro,5859,2054,9540
103,NC_018289.1,Mycobacterium_phage_Athena,5859,2057,9577
104,NC_018289.1,Mycobacterium_phage_Atiba,5859,2058,9578
105,NC_018289.1,Mycobacterium_phage_Atkinbua,5859,2059,9579
106,NC_018289.1,Mycobacterium_phage_Atlantean,5859,2060,9580
107,NZ_JNHS00000000.1,Propionibacterium_phage_Attacne,5731,5344,9581
108,NZ_CP016594.1,Gordonia_phage_Attis,1869,2061,9582
109,NC_018289.1,Mycobacterium_phage_Audrey,5859,2062,9583
110,NC_018289.1,Mycobacterium_phage_Audrick,5859,2063,9584
111,NC_018289.1,Mycobacterium_phage_AugsMagnumOpus,5859,2064,9585
112,NC_018750.1,Streptomyces_phage_Austintatious,126,2065,9586
113,NC_018289.1,Mycobacterium_phage_Ava3,5859,2066,9587
114,NC_018289.1,Mycobacterium_phage_AvadaKedavra,5859,2067,9588
115,NC_018289.1,Mycobacterium_phage_Avani,5859,2068,9589
116,NC_018289.1,Mycobacterium_phage_AvatarAhPeg,5859,2069,9590
117,NC_018289.1,Mycobacterium_phage_Avocado,5859,2070,9591
118,NC_018289.1,Mycobacterium_phage_Avrafan,5859,2071,9592
119,NC_018289.1,Mycobacterium_phage_Awesomesauce,5859,2072,9593
120,NZ_CP014196.1,Arthrobacter_phage_Azathoth,153,2073,9594
121,NC_018289.1,Mycobacterium_phage_BabeRuth,5859,2076,9601
122,NC_018289.1,Mycobacterium_phage_BaboJay,5859,2077,9602
123,NC_018289.1,Mycobacterium_phage_Babsiella,5859,2078,9603
124,NC_018289.1,Mycobacterium_phage_Baby16,5859,2079,9604
125,NC_018289.1,Mycobacterium_phage_BabyRay,5859,2081,9606
126,NZ_CP016594.1,Gordonia_phage_Bachita,1869,5345,9607
127,NC_018289.1,Mycobacterium_phage_Bachome,5859,2082,9608
128,NC_018289.1,Mycobacterium_phage_Backyardigan,5859,2083,9609
129,NC_018289.1,Mycobacterium_phage_Bactobuster,5859,5346,9610
130,NC_018289.1,Mycobacterium_phage_BadAgartude,5859,2084,9611
131,NC_018289.1,Mycobacterium_phage_Badfish,5859,5347,9612
132,NC_018289.1,Mycobacterium_phage_Badger,5859,2085,9613
133,NC_018289.1,Mycobacterium_phage_Baee,5859,5348,9614
134,NC_018289.1,Mycobacterium_phage_Baehexic,5859,2086,9615
135,NC_018289.1,Mycobacterium_phage_BAKA,5859,2087,9616
136,NC_018289.1,Mycobacterium_phage_Bangla1971,5859,2089,9618
137,NC_018289.1,Mycobacterium_phage_Banjo,5859,2090,9619
138,NZ_CP016594.1,Gordonia_phage_Banquo,1869,2091,9620
139,NZ_CP016594.1,Gordonia_phage_Bantam,1869,5349,9621
140,NZ_CP016594.1,Gordonia_phage_Barb,1869,2092,9622
141,NC_018289.1,Mycobacterium_phage_Barbarian,5859,2093,9623
142,NZ_CP016594.1,Gordonia_phage_Barco,1869,2094,9624
143,NC_018289.1,Mycobacterium_phage_Barnyard,5859,5350,9625
144,NC_018289.1,Mycobacterium_phage_BarrelRoll,5859,5351,9626
145,NZ_CP014196.1,Arthrobacter_phage_BarretLemon,153,5352,9627
146,NC_018289.1,Mycobacterium_phage_Barriga,5859,5353,9628
147,NC_018289.1,Mycobacterium_phage_Bartholomew,5859,2095,9629
148,NC_018289.1,Mycobacterium_phage_Bartimeaus,5859,2096,9630
149,NC_018289.1,Mycobacterium_phage_Bask21,5859,2097,9631
150,NC_018289.1,Mycobacterium_phage_Batiatus,5859,2098,9632
151,NZ_CP016594.1,Gordonia_phage_BatStarr,1869,2099,9633
152,NC_018289.1,Mycobacterium_phage_BatteryCK,5859,2100,9634
153,NZ_CP016594.1,Gordonia_phage_BaxterFox,1869,5354,9635
154,NZ_CP014196.1,Arthrobacter_phage_Beans,153,2102,9637
155,NC_018289.1,Mycobacterium_phage_BeanWater,5859,2103,9638
156,NC_018289.1,Mycobacterium_phage_Beatrix,5859,2104,9639
157,NZ_CP014196.1,Arthrobacter_phage_BeatusComedenti,153,2105,9640
158,NC_018289.1,Mycobacterium_phage_Beauxregard13,5859,2106,9641
159,NZ_CP016594.1,Gordonia_phage_Beenie,1869,2107,9642
160,NC_018289.1,Mycobacterium_phage_BeesKnees,5859,2108,9643
161,NC_018289.1,Mycobacterium_phage_BEEST,5859,2109,9644
162,NC_018289.1,Mycobacterium_phage_Beezoo,5859,2110,9645
